anti_jacobin_tract;Anti-Jacobin Tract;Tract antijacobin;Antijakobinertrakt;;;;;;;;;;;x
anti_jacobin_tract_desc;A tract arguing the causes of counter-revolution, order, religion, and monarchy has received widespread circulation in our country.;Un tract contre-rÈvolutionnaire en faveur de l'ordre, de la religion et de la monarchie a ÈtÈ largement diffusÈ dans notre pays.;Ein Traktat ¸ber die Gr¸nde von Konterrevolution, Ordnung, Religion und Monarchie ist in unserem Land in breitem Umlauf.;;;;;;;;;;;x
anti_manchu_sentiment;Anti-Manchu Sentiment;;;;;;;;;;;;;x
anti_manchu_sentiment_desc;There is a great deal of bitterness against the Qing Dynastyís rulers in this province.;;;;;;;;;;;;;x
arab_revolt_ended;Arab Revolt Ended;;;;;;;;;;;;;x
armenian_diaspora;Armenian Diaspora;;;;;;;;;;;;;x
armenian_diaspora_desc;This province contains a minority population that comes from the Armenian diaspora.;;;;;;;;;;;;;x
assegai;Impi;;;;;;;;;;;;;x
assegai_desc;Military innovations such as the assegai, the age-grade regimental system and encirclement tactics helped make the Zulu one of the most powerful nations in southern and south-eastern Africa.;;;;;;;;;;;;;x
assimilation_stopped;Ceased Balkan Assimilation Program;;;;;;;;;;;;;x
attending_berlin_congress;Attending the Congress;;;;;;;;;;;;;x
australia_goldrush;Australian Gold Rush;;;;;;;;;;;;;x
australia_migrations;Australian Gold Age;;;;;;;;;;;;;x
australia_migrations_vic;Australian Gold Age;;;;;;;;;;;;;x
average_nation;Average Nation;Nation rÈguliËre;Durchschnittsgrˆﬂe Nation;;;;;;;;;;;x
ayasofya_muzesi;Ayasofya Muzesi;;;;;;;;;;;;;x
baby_boom;Baby Boom;;;;;;;;;;;;;x
baby_boom_desc;Improvements in life conditions in our country are leading to a country-wide baby boom.;;;;;;;;;;;;;x
backed_down_on_promise;Backed Down on Promises;;;;;;;;;;;;;x
backed_down_on_promise_desc;Our government broke one or more important promises to our population.;;;;;;;;;;;;;x
backroom_boy;Backroom Boy;;;;;;;;;;;;;x
backroom_boy_desc;Our leader hails from the ranks of the bureaucracy, possessing a way of ensuring the countryís administration is run smoothly.;;;;;;;;;;;;;x
bad_badboy;International Isolation;;;;;;;;;;;;;x
bad_badboy_desc;Our great nation has acquired many enemies and now most of the nations in the world see us as an international threat. They joined forces to isolate us in an attempt to bring us down.;;;;;;;;;;;;;x
bad_debter;Bad debtor;Mauvais payeur;Schlechter Schuldner;;;;;;;;;;;x
bad_debter_desc;Due to your countryís history of flaky economy banks will demand a higher interest on your loans;Compte tenu des antÈcÈdents Èconomiques de votre pays, les banques vous proposeront des emprunts aux taux d'intÈrÍt ÈlevÈs.;Aufgrund der traditionell unzuverl‰ssigen Wirtschaft Ihres Landes werden Banken f¸r ihre Darlehen k¸nftig mehr Zinsen verlangen.;;;;;;;;;;;x
badboymod;Over Infamy Limit;;;;;;;;;;;;;x
badboymod_desc;We have violated international law by breaching the infamy limit. The nation suffers greatly for the misbehaviour of our Leader!;;;;;;;;;;;;;x
balkan_assimilation;Undergoing the Balkan Assimilation Program;;;;;;;;;;;;;x
balkan_nationalism;Minority Nationalism;;;;;;;;;;;;;x
balkan_nationalism_desc;The nations ruled by our empire are agitating for independence.;;;;;;;;;;;;;x
bazaari_strike;Bazaari strike;;;;;;;;;;;;;x
bazaari_strike_desc;Our merchant elites shut down all activities. The economy is taking a heavy blow.;;;;;;;;;;;;;x
beer_hall_putsch;Beer Hall Putsch;Le putsch de la Brasserie;Bierkellerputsch;;;;;;;;;;;x
beer_hall_putsch_desc;Description goes here.;;;;;;;;;;;;;x
beer_halls;Beer Halls;Brasseries;Biersch‰nke;;;;;;;;;;;x
beer_halls_desc;This province has a Beer Hall, a Saloon or a Bar for every occasion, and the citizens spend a fair amount of their time in them.;Cette province possËde une brasserie, un saloon ou un bar. Les citoyens y passent beaucoup de temps.;Diese Provinz hat eine Biersch‰nke, einen Saloon oder eine Bar f¸r jede Gelegenheit, und die Bewohner verbringen viel Zeit in ihnen.;;;;;;;;;;;x
begin_disunited_states;Disunited States;;;;;;;;;;;;;x
begin_disunited_states_desc;With the transition of the United States away from democracy, the Sons of Liberty have arisen in an effort fight what they call tyranny. It will take time for this resistance to calm, and until it does there shall be much talk of secession and even open revolt.;;;;;;;;;;;;;x
begin_revolution;Revolutionary State;;;;;;;;;;;;;x
begin_revolution_desc;Our country is a fledgling state, founded in the midst of chaos and rebellion. But the people are willing to fight!;;;;;;;;;;;;;x
being_annexed;Being Annexed;;;;;;;;;;;;;x
being_annexed_desc;Description goes here.;;;;;;;;;;;;;x
beiyang_faction;Beiyang Faction;;;;;;;;;;;;;x
berlin_conference;Berlin Conference;;;;;;;;;;;;;x
big_ukrainian_breadbasket;Ukrainian Breadbasket;;;;;;;;;;;;;x
bigben_construction;Reconstruction of the Palace of Westminster;;;;;;;;;;;;;x
bigben_construction_desc;The Palace of Westminster is being reconstructed and with it, a huge clock tower.;;;;;;;;;;;;;x
bioweapon_cooldown;Solomon Virus Under Cooldown;;;;;;;;;;;;;x
bioweapon_cooldown_desc;You must wait till the modifier disappears before deploying The Solomon Virus again.;;;;;;;;;;;;;x
birthrate_push_high;State Enforced Birthing Campaign;;;;;;;;;;;;;x
birthrate_push_high_desc;State Enforced Birthing Campaign;;;;;;;;;;;;;x
birthrate_push_low;Basic Growth Incentives;;;;;;;;;;;;;x
birthrate_push_low_desc;Basic Growth Incentives;;;;;;;;;;;;;x
birthrate_push_medium;Aggressive Pop-growth Campaign;;;;;;;;;;;;;x
birthrate_push_medium_desc;Aggressive Pop-growth Campaign;;;;;;;;;;;;;x
bituminous_coal_for_coking;Bituminous Coal for Coking;;;;;;;;;;;;;x
bituminous_coal_for_coking_desc;Bituminous coal is a soft form of coal, usually appearing black or dark brown with bright and dark streaks running through deposits. A sedimentary rock formed by compression of peat materials, Bituminous Coal became favoured for use as coking coal in iron and steel production.;;;;;;;;;;;;;x
Bla;Blah;;;;;;;;;;;;;x
Bla_desc;Yes, I said, ëBlahí.;;;;;;;;;;;;;x
black_shirts;Blackshirts;Les Chemises noires;Schwarzhemden;;;;;;;;;;;x
black_shirts_desc;Blackshirts are provoking the residents in the province.;Les Chemises noires provoquent les habitants de la province.;Schwarzhemden provozieren die Bewohner der Provinz.;;;;;;;;;;;x
blacks_to_liberia;Afro American Resettlement;;;;;;;;;;;;;x
blanco_sympathies;Blanco Agitation;;;;;;;;;;;;;x
blanco_sympathies_desc;This region is under Blanco influence and itís likely to cause trouble.;;;;;;;;;;;;;x
bleeding;Bleeding State;;;;;;;;;;;;;x
bleeding_desc;Caught between the forces of abolitionism and those supporting slavery, this state is in the throes of violence as the locals attempt to sway the entire populace one way or the other.;;;;;;;;;;;;;x
bleeding_state;Bleeding State;;;;;;;;;;;;;x
blockaded;Blockaded;;;;;;;;;;;;;x
blockaded_desc;Description goes here.;;;;;;;;;;;;;x
blood_and_iron_mine;Blood & Iron Mine;Sang et mine de fer;Blut-und-Eisenmine;;;;;;;;;;;x
blood_and_iron_mine_desc;A rich, but dangerous and difficult, lode of iron ore is being mined in this province.;Un filon de minerai de fer riche mais dangereux est exploitÈ dans cette province.;Eine reiche, aber sehr schwierig und gef‰hrlich abzubauende Eisenerzader wird in dieser Provinz abgebaut.;;;;;;;;;;;x
boer_commandos_modifier;Boer Commando Militias;;;;;;;;;;;;;x
boer_commandos_modifier_desc;Motivated freemen who have mastered field-craft patrol our borders, ever ready to defend our farms, family, and way of life;;;;;;;;;;;;;x
boer_exodus;Boer Exodus;L'exode des Boers;Buren-Exodus;;;;;;;;;;;x
boer_exodus_desc;Boers are leaving this province en masse for the hinterland and the Boer Republics.;Les Boers quittent cette province en masse pour l'intÈrieur du pays et les rÈpubliques boers.;Buren wandern in Massen aus dieser Provinz ins Hinterland und in die Burenrepubliken aus.;;;;;;;;;;;x
bohemia_reclaimed;Bohemia Restored;;;;;;;;;;;;;x
bohemia_reclaimed_desc;We once again hold our grip on the once Bohemian lands, now let us turn them into what they meant to be!;;;;;;;;;;;;;x
boll_weevils;Boll Weevils;;;;;;;;;;;;;x
boll_weevils_desc;The boll weevil (Anthonomus grandis) is a beetle which feeds on cotton buds and flowers. Thought to be native to Central Mexico, it migrated into the United States from Mexico in the late 19th century and had infested all U.S. cotton-growing areas by the 1920s, devastating the industry and the people working in the American South.;;;;;;;;;;;;;x
boll_weevils_switched;Boll Weevils;;;;;;;;;;;;;x
boll_weevils_switched_desc;The boll weevil (Anthonomus grandis) is a beetle which feeds on cotton buds and flowers. Thought to be native to Central Mexico, it migrated into the United States from Mexico in the late 19th century and had infested all U.S. cotton-growing areas by the 1920s, devastating the industry and the people working in the American South.;;;;;;;;;;;;;x
Bonus_Immigration;Bonus Immigration;;;;;;;;;;;;;x
Bonus_Immigration_desc;This country is a target for immigration. It should expect more immigrants than comparable countries.;;;;;;;;;;;;;x
book_burning;Book Burning;;;;;;;;;;;;;x
book_burning_desc;We have burnt literature preaching dissidence, curtailing dangerous ideas.;;;;;;;;;;;;;x
border_control;Border Control;;;;;;;;;;;;;x
border_control_desc;With our strict border control policy, we are giving a hard time to anyone who wants to leave or come to our country.;;;;;;;;;;;;;x
border_incident;Recent Border Incident;;;;;;;;;;;;;x
border_incident_desc;We have recently had a border incident, stirring up trouble with a Great Power.;;;;;;;;;;;;;x
border_policy;Border Policy;;;;;;;;;;;;;x
border_ruffians;Border Ruffians;Les Border Ruffians;Border Ruffians;;;;;;;;;;;x
border_ruffians_desc;Border Ruffians is souring the quality of life for people in this province.;Les Border Ruffians empoisonnent la vie des habitants de cette province.;Border Ruffians verderben die Lebensqualit‰t der Menschen in dieser Provinz.;;;;;;;;;;;x
bosnia_exchange;Bosnia Exchange;;;;;;;;;;;;;x
botanical_expedition_threatened;Botanical Expedition Threatened;;;;;;;;;;;;;x
boulangisme;Revanche, Revision, Restoration ó Boulangisme!;;;;;;;;;;;;;x
boulangisme_desc;Support for the General Georges Boulanger has been rising in the aftermath of his dismissal as Minister of War.;;;;;;;;;;;;;x
boulevards_of_brussels;The Boulevards of Brussels;;;;;;;;;;;;;x
boxer_agitation;Boxer Agitation;;;;;;;;;;;;;x
boxer_agitation_desc;Our efforts to suppress the Boxers in this province has angered them, turning these nationalists against our government.;;;;;;;;;;;;;x
boxer_attacked;Boxer Rebellion;;;;;;;;;;;;;x
boxer_attacked_desc;The Righteous Harmony Society is agitating for war against the Foreign Powers, something must be done soon.;;;;;;;;;;;;;x
boxer_presence;Boxer Presence;;;;;;;;;;;;;x
boxer_presence_desc;The Righteous Harmony Society is present in this province, disrupting regular trade as they act against foreign influence.;;;;;;;;;;;;;x
boxer_rebellion;Boxer Rebellion;;;;;;;;;;;;;x
boxer_rebellion_desc;The province is currently held by the Boxer rebels, and is in great disarray.;;;;;;;;;;;;;x
bpm_oil;Bataafse Petroleum Maatschappij;;;;;;;;;;;;;x
bread_basket;Bread Basket of Europe;;;;;;;;;;;;;x
brothers_war_aggressor;Brotherís War;;;;;;;;;;;;;x
brothers_war_aggressor_desc;We are currently fighting a brotherís war over the hegemony of our people;;;;;;;;;;;;;x
brothers_war_loser;Brotherís War Loser;;;;;;;;;;;;;x
brothers_war_winner;Brotherís War Victor;;;;;;;;;;;;;x
building_kiel_canal;Building the Kiel Canal;Construction du Canal de Kiel;Building the Kiel Canal;;;;;;;;;;;x
building_kiel_canal_desc;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;Le Canal de Kiel est actuellement en construction. AprËs chaque phase complÈtÈe un ÈvÈnement vous gardera informÈ des progrËs. La construction prendra environ 8 ans.;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;;;;;;;;;;;x
building_panama_canal;Building the Panama Canal;Construction du Canal de Panama;Building the Panama Canal;;;;;;;;;;;x
building_panama_canal_desc;The Panama Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;Le Canal de Panama est actuellement en construction. AprËs chaque phase complÈtÈe un ÈvÈnement vous gardera informÈ des progrËs. La construction prendra environ 12ans et demi.;The Panama Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;;;;;;;;;;;x
building_panama_canal_scandal;Panama Canal Scandal;Panama Canal Scandal;Panama Canal Scandal;;;;;;;;;;;x
building_panama_canal_scandal_desc;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough, we canít resume construction.;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Panama Canal has faded enough we can't resume construction.;;;;;;;;;;;x
building_suez_canal;Building the Suez Canal;Construction du Canal de Suez;Building the Suez Canal;;;;;;;;;;;x
building_suez_canal_desc;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;Le Canal de Suez est actuellement en construction. AprËs chaque phase complÈtÈe un ÈvÈnement vous gardera informÈ des progrËs. La construction prendra environ 10 ans.;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;;;;;;;;;;;x
building_suez_canal_revolt;Worker revolt at the Suez Canal;Revolt de travailleur au Canal de Suez;Worker revolt at the Suez Canal;;;;;;;;;;;x
building_suez_canal_revolt_desc;Construction off the Suez Canal has halted until the revolt is over.;La construction du Canal de Suez a fait halte jusqu'‡ ce que la rÈvolte soit finie.;Construction off the Suez Canal has halted until the revolt is over.;;;;;;;;;;;x
bulgaria_exchange;Bulgaria Exchange;;;;;;;;;;;;;x
bureaucratsresist;Counter-Revolution: Bureaucrats!;;;;;;;;;;;;;x
bureaucratsresist_desc;Bureaucrats have stolen vital papers, burned logs, and hidden vital information while they hide from duty!;;;;;;;;;;;;;x
bureaucratsresist2;Bureaucratic Disorder!;;;;;;;;;;;;;x
bureaucratsresist2_desc;The bureaucracy is in revolutionary shambles!;;;;;;;;;;;;;x
california_boom_modifier;California Boom;;;;;;;;;;;;;x
california_boom_modifier_desc;Set sail for sunny California!;;;;;;;;;;;;;x
california_gold_rush;California Gold Rush;;;;;;;;;;;;;x
california_slow_boom_modifier;California Boom;;;;;;;;;;;;;x
california_slow_boom_modifier_desc;Set sail for sunny California!;;;;;;;;;;;;;x
caligold;Gold Rush;;;;;;;;;;;;;x
camillo_cavour;Camillo Cavour;;;;;;;;;;;;;x
camillo_cavour_desc;Our excellent minister is leading our nation in the right way. Modernity is now at our doorstep. Huzzah!;;;;;;;;;;;;;x
can_create_vassals;Can Create Vassal;;;;;;;;;;;;;x
canton_system;The Cohong;;;;;;;;;;;;;x
capital_health_care;Local Capital Healthcare;;;;;;;;;;;;;x
carlist_sympathies;Carlist Sympathies;;;;;;;;;;;;;x
carlist_sympathies_desc;A Carlist cell is at work in the province, and is quickly gaining sympathy for the rebels that wish to topple the Spanish government.;;;;;;;;;;;;;x
catholic_growth;Catholic Immigration to America;;;;;;;;;;;;;x
catholic_growth_desc;The Catholic Church in the North America began in the colonial era, but most of the Spanish and French influences had faded by 1800. The Catholic Church in North America in the 19th Century grew through immigration, especially from Europe. Immigrants mostly came from Germany and Ireland, and later on from Italy and Eastern Europe in towards the start of the 20th Century;;;;;;;;;;;;;x
caudillo_leaders;Caudillo;;;;;;;;;;;;;x
caudillo_leaders_desc;A caudillo is a type of militia leader with a charismatic personality and enough of a populist program of generic future reforms to gain broad sympathy, at least at the outset, among the common people. Effective caudillismo depends on a personality cult. Since the caudillo typically held power by controlling a patronage network that brooked no rival structure, some caudillos took up an anti-clerical stand. Many of the caudillos used their newly gained power, which was unchecked because it was extra-constitutional, to promote their own wealth and interests.;;;;;;;;;;;;;x
cd_timer;New Civil Defence Plan;;;;;;;;;;;;;x
cdhigh;Strong Civil Defence policy;;;;;;;;;;;;;x
cdlow;Weak Civil Defence policy;;;;;;;;;;;;;x
cdmedium;Acceptably strong Civil Defence policy;;;;;;;;;;;;;x
central_american_ai;AI: Central America;;;;;;;;;;;;;x
central_american_ai_desc;Description goes here.;;;;;;;;;;;;;x
central_bank_established;Central Bank;Banque centrale;Zentralbank;;;;;;;;;;;x
central_bank_established_desc;Our governmentís central bank maintains a strict monopoly on the issuance of currency.;La banque centrale de notre gouvernement maintient un monopole strict sur l'Èmission de la devise.;Die Zentralbank unserer Regierung beh‰lt sich ein striktes Notenprivileg vor.;;;;;;;;;;;x
centralization;Centralization;;;;;;;;;;;;;x
centralization_desc;A centralized government is one in which power or legal authority is exerted or coordinated by a de facto political executive to which federal states, local authorities, and smaller units are considered subject. On the opposite, decentralization is the process of redistributing or dispersing functions, powers, people, or things away from a central location or authority.;;;;;;;;;;;;;x
cesare_beccaria;Cesare Beccaria;;;;;;;;;;;;;x
cesare_beccaria_desc;Cesare Marquis Beccaria-Bonesana was an Italian jurist and philosopher. He was best known for his 1764 treatise ëOn Crime and Punishmentsí. Beccaria argued against torture and for the abolition of the death penalty. He believed that the state did not possess the right to take lives and because capital punishment was neither a useful nor a necessary deterrent to crime. A number of his principles such as the proportionality and promptness of punishment continue to form the basis of criminal justice in modern societies.;;;;;;;;;;;;;x
charismatic_leader_anarcho_liberal;Charismatic Leader: Radical Party;;;;;;;;;;;;;x
charismatic_leader_anarcho_liberal_desc;The radical party has a charismatic leader that is significantly increasing popular support.;;;;;;;;;;;;;x
charismatic_leader_communist;Charismatic Leader: Communist Party;;;;;;;;;;;;;x
charismatic_leader_communist_desc;The communist party has a charismatic leader that is significantly increasing popular support.;;;;;;;;;;;;;x
charismatic_leader_conservative;Charismatic Leader: Conservative Party;;;;;;;;;;;;;x
charismatic_leader_conservative_desc;The conservative party has a charismatic leader that is significantly increasing popular support.;;;;;;;;;;;;;x
charismatic_leader_fascist;Charismatic Leader: Fascist Party;;;;;;;;;;;;;x
charismatic_leader_fascist_desc;The fascist party has a charismatic leader that is significantly increasing popular support.;;;;;;;;;;;;;x
charismatic_leader_liberal;Charismatic Leader: Liberal Party;;;;;;;;;;;;;x
charismatic_leader_liberal_desc;The liberal party has a charismatic leader that is significantly increasing popular support.;;;;;;;;;;;;;x
charismatic_leader_reactionary;Charismatic Leader: Reactionary Party;;;;;;;;;;;;;x
charismatic_leader_reactionary_desc;The reactionary party has a charismatic leader that is significantly increasing popular support.;;;;;;;;;;;;;x
charismatic_leader_separatist;Charismatic Leader: Separatist Party;;;;;;;;;;;;;x
charismatic_leader_separatist_desc;The separatist party has a charismatic leader that is significantly increasing popular support.;;;;;;;;;;;;;x
charismatic_leader_social_liberal;Charismatic Leader: Social Liberal Party;;;;;;;;;;;;;x
charismatic_leader_social_liberal_desc;The social liberal party has a charismatic leader that is significantly increasing popular support.;;;;;;;;;;;;;x
charismatic_leader_socialist;Charismatic Leader: Socialist Party;;;;;;;;;;;;;x
charismatic_leader_socialist_desc;The socialist party has a charismatic leader that is significantly increasing popular support.;;;;;;;;;;;;;x
chilean_colonisation;Chilean Colonisation;;;;;;;;;;;;;x
chilean_growth;Chilean Growth;;;;;;;;;;;;;x
china_isolationism;Chinese Isolationism;;;;;;;;;;;;;x
china_isolationism_desc;Description goes here.;;;;;;;;;;;;;x
chinese_christianity;Christianity with Chinese Characteristics;;;;;;;;;;;;;x
chinese_christianity_desc;China is a Christian nation with strict moral laws, but that has not forgotten the wise and holy words of our ancestors.;;;;;;;;;;;;;x
chinese_economic_compensation;Great Leap Forward;;;;;;;;;;;;;x
chinese_floods;Provincial Floods;;;;;;;;;;;;;x
chinese_foreign_artillery;Western Artillery in China;;;;;;;;;;;;;x
chinese_foreign_officers;Foreign Officers in China;;;;;;;;;;;;;x
chinese_foreign_training;Foreign Training in China;;;;;;;;;;;;;x
chinese_foreign_weapons;Western Weapons in China;;;;;;;;;;;;;x
chinese_substate;Qing Oppression;;;;;;;;;;;;;x
chinese_substate_desc;The oppression by the Qing Emperor has left our nation in disarray.;;;;;;;;;;;;;x
chinese_trade;Treaty Port;;;;;;;;;;;;;x
chinese_trade_desc;Treaty port negotiations are underway with China.;;;;;;;;;;;;;x
cholera_epidemic_big;Cholera Epidemic;…pidÈmie de cholÈra;Choleraepidemie;;;;;;;;;;;x
cholera_epidemic_big_desc;Cholera has broken out in this province, and threatens to spread.;Le cholÈra a fait son apparition dans cette province et l'ÈpidÈmie guette la population.;Cholera ist in dieser Provinz ausgebrochen und droht, sich weiter zu verbreiten.;;;;;;;;;;;x
cholera_epidemic_small;Outbreak of Cholera;…pidÈmie de cholÈra;Ausbruch der Cholera;;;;;;;;;;;x
cholera_epidemic_small_desc;Cholera has broken out in this province, and threatens to spread.;Le cholÈra a fait son apparition dans cette province et l'ÈpidÈmie guette la population.;Cholera ist in dieser Provinz ausgebrochen und droht, sich weiter zu verbreiten.;;;;;;;;;;;x
christian_pamphlets;Christian Pamphlets;;;;;;;;;;;;;x
christian_repression;Christian Repression;;;;;;;;;;;;;x
christian_repression_desc;Taiping missionaries are being actively repressed in this province.;;;;;;;;;;;;;x
christino_sympathies;Christino Sympathies;;;;;;;;;;;;;x
christino_sympathies_desc;A Christino cell is at work in the province, and is quickly gaining sympathy for the rebels that wish to topple the Spanish government.;;;;;;;;;;;;;x
cisplatina_is_ours;Cisplatina is Ours;;;;;;;;;;;;;x
citizen_guard;Citizen Guard;Garde citoyenne;B¸rgerwache;;;;;;;;;;;x
citizen_guard_desc;Less money for crime fighting results in lowered ability to respond to security threats like battling street gangs.;La baisse des dÈpenses consacrÈes ‡ la lutte contre le crime se traduit par une moindre efficacitÈ en termes de rÈponse aux atteintes ‡ la sÈcuritÈ tels que les combats entre gangs.;Weniger Geld f¸r die Verbrechensbek‰mpfung f¸hrt zu einer verringerten Reaktionsf‰higkeit auf Sicherheitsrisiken wie Straﬂenbanden.;;;;;;;;;;;x
citizens_rights;Political Rights;;;;;;;;;;;;;x
citizenship_policy;Citizenship Policy;Politique de citoyennetÈ;B¸rgerrechtspolitik;;;;;;;;;;;x
city_state;City-State;;;;;;;;;;;;;x
city_state_desc;With only one major city under our rule, our nation is easily overlooked.;;;;;;;;;;;;;x
classless_society_modifier;A Classless Society;;;;;;;;;;;;;x
clay_and_douglas_draft_enacted;Clay and Douglas Draft Signed;;;;;;;;;;;;;x
clean_up_colonial_government;Autonomous Territory;;;;;;;;;;;;;x
clerksresist;Counter-Revolution: Clerks;;;;;;;;;;;;;x
